KAIMANA~TELUK ARGUNI ATAS~18~KAI01~TELUK ARGUNI ATAS~TUGUWARA
KAIMANA~TELUK ARGUNI ATAS~19~KAI01~TELUK ARGUNI ATAS~TURGANI TUGARNI
KAIMANA~TELUK ARGUNI ATAS~20~KAI01~TELUK ARGUNI ATAS~WAINAGA
KAIMANA~TELUK ARGUNI ATAS~21~KAI01~TELUK ARGUNI ATAS~WANGGITA
KAIMANA~TELUK ARGUNI ATAS~22~KAI01~TELUK ARGUNI ATAS~WARUA
KAIMANA~TELUK ARGUNI ATAS~23~KAI01~TELUK ARGUNI ATAS~WARWASI
KAIMANA~TELUK ARGUNI ATAS~24~KAI01~TELUK ARGUNI ATAS~WESWASA
KAIMANA~TELUK ETNA~1~KAI01~TELUK ETNA~AVONA
KAIMANA~TELUK ETNA~2~KAI01~TELUK ETNA~BAMANA
KAIMANA~TELUK ETNA~3~KAI01~TELUK ETNA~BOIYA
KAIMANA~TELUK ETNA~4~KAI01~TELUK ETNA~COREMURI
KAIMANA~TELUK ETNA~5~KAI01~TELUK ETNA~KIRURU
KAIMANA~TELUK ETNA~6~KAI01~TELUK ETNA~NARIKI
KAIMANA~TELUK ETNA~7~KAI01~TELUK ETNA~RURUMO
KAIMANA~TELUK ETNA~8~KAI01~TELUK ETNA~SIAWATAN
KAIMANA~YAMOR~1~KAI01~YAMOR~HAIRAPARA
KAIMANA~YAMOR~2~KAI01~YAMOR~OMBA PAMUKU
KAIMANA~YAMOR~3~KAI01~YAMOR~URE MURY/URAY
KAIMANA~YAMOR~4~KAI01~YAMOR~URUBIKA
KAIMANA~YAMOR~5~KAI01~YAMOR~WAGOHA WAGIOHA
KAIMANA~YAMOR~6~KAI01~YAMOR~WOSOKUNO
KAIMANA~YERUSI/TELUK ARGUNI BAWAH~1~KAI01~YERUSI/TELUK ARGUNI BAWAH~EGERWARA AGERWARA
KAIMANA~YERUSI/TELUK ARGUNI BAWAH~2~KAI01~YERUSI/TELUK ARGUNI BAWAH~GENOFA
KAIMANA~YERUSI/TELUK ARGUNI BAWAH~3~KAI01~YERUSI/TELUK ARGUNI BAWAH~INARY INARI
KAIMANA~YERUSI/TELUK ARGUNI BAWAH~4~KAI01~YERUSI/TELUK ARGUNI BAWAH~JAWERA
KAIMANA~YERUSI/TELUK ARGUNI BAWAH~5~KAI01~YERUSI/TELUK ARGUNI BAWAH~KUFURIYAI KEFURIYAI/KUFURIAI
KAIMANA~YERUSI/TELUK ARGUNI BAWAH~6~KAI01~YERUSI/TELUK ARGUNI BAWAH~MANGGERA
KAIMANA~YERUSI/TELUK ARGUNI BAWAH~7~KAI01~YERUSI/TELUK ARGUNI BAWAH~NAGURA
KAIMANA~YERUSI/TELUK ARGUNI BAWAH~8~KAI01~YERUSI/TELUK ARGUNI BAWAH~RUARA
KAIMANA~YERUSI/TELUK ARGUNI BAWAH~9~KAI01~YERUSI/TELUK ARGUNI BAWAH~SERAPAN
KAIMANA~YERUSI/TELUK ARGUNI BAWAH~10~KAI01~YERUSI/TELUK ARGUNI BAWAH~SUMUN
KAIMANA~YERUSI/TELUK ARGUNI BAWAH~11~KAI01~YERUSI/TELUK ARGUNI BAWAH~TANUSAN
KAIMANA~YERUSI/TELUK ARGUNI BAWAH~12~KAI01~YERUSI/TELUK ARGUNI BAWAH~UKIARA
KAIMANA~YERUSI/TELUK ARGUNI BAWAH~13~KAI01~YERUSI/TELUK ARGUNI BAWAH~URISA
KAIMANA~YERUSI/TELUK ARGUNI BAWAH~14~KAI01~YERUSI/TELUK ARGUNI BAWAH~WAERMWNU WARMENU
KAIMANA~YERUSI/TELUK ARGUNI BAWAH~15~KAI01~YERUSI/TELUK ARGUNI BAWAH~WANOMA
KAIMANA~YERUSI/TELUK ARGUNI BAWAH~16~KAI01~YERUSI/TELUK ARGUNI BAWAH~WAROMI
